chunk_id,text,chunk_length,token_count,meta_db_type,meta_database_server_name,meta_source_system_database_name,meta_schema_name,meta_source_table,meta_pk_column_name,meta_pk_data_type,meta_watermark_column_name,meta_watermark_data_type,meta_is_watermark_null,meta_table_size,meta_extraction_type_rules,meta_extraction_mode
dataglossary_row_74_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_form_general_objective pk_column_name form_general_objective_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,353,88,SQL Server,EMR,EMR_GENERAL,dbo,TR_form_general_objective,form_general_objective_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_75_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_form_laporanoperasi_instruction pk_column_name instruction_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,351,87,SQL Server,EMR,EMR_GENERAL,dbo,TR_form_laporanoperasi_instruction,instruction_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_76_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_form_pascasedasi_instruction pk_column_name instruction_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,348,87,SQL Server,EMR,EMR_GENERAL,dbo,TR_form_pascasedasi_instruction,instruction_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_77_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_implant_detail pk_column_name implant_detail_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,328,82,SQL Server,EMR,EMR_GENERAL,dbo,TR_implant_detail,implant_detail_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_78_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_infusion_detail pk_column_name infusion_detail_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,339,84,SQL Server,EMR,EMR_GENERAL,dbo,TR_infusion_detail,infusion_detail_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_79_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_infusion_header pk_column_name infusion_header_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,339,84,SQL Server,EMR,EMR_GENERAL,dbo,TR_infusion_header,infusion_header_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_80_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_mapping_laporanoperasi_procedure pk_column_name mapping_laporanoperasi_procedure_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,373,93,SQL Server,EMR,EMR_GENERAL,dbo,TR_mapping_laporanoperasi_procedure,Mapping_LaporanOperasi_Procedure_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_81_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_medication pk_column_name medication_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,329,82,SQL Server,EMR,EMR_GENERAL,dbo,TR_medication,medication_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_82_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_medication_detail pk_column_name medication_detail_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,343,85,SQL Server,EMR,EMR_GENERAL,dbo,TR_medication_detail,medication_detail_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_83_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_notification pk_column_name notification_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,324,81,SQL Server,EMR,EMR_GENERAL,dbo,TR_notification,notification_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_84_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_nurse_notes pk_column_name nurse_notes_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,331,82,SQL Server,EMR,EMR_GENERAL,dbo,TR_nurse_notes,nurse_notes_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_85_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_operation_history pk_column_name riwayat_operasi_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,341,85,SQL Server,EMR,EMR_GENERAL,dbo,TR_operation_history,riwayat_operasi_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_86_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_patient_total_fluid pk_column_name patient_total_fluid_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,338,84,SQL Server,EMR,EMR_GENERAL,dbo,TR_patient_total_fluid,patient_total_fluid_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_87_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_prescription_compound_detail pk_column_name prescription_compound_detail_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,365,91,SQL Server,EMR,EMR_GENERAL,dbo,TR_prescription_compound_detail,prescription_compound_detail_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_88_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_prescription_doctor pk_column_name prescription_doctor_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,347,86,SQL Server,EMR,EMR_GENERAL,dbo,TR_prescription_doctor,prescription_doctor_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_89_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_prescription_frequency_detail pk_column_name prescription_frequency_detail_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,367,91,SQL Server,EMR,EMR_GENERAL,dbo,TR_prescription_frequency_detail,prescription_frequency_detail_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_90_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_prescription_routine_detail pk_column_name prescription_routine_detail_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,363,90,SQL Server,EMR,EMR_GENERAL,dbo,TR_prescription_routine_detail,prescription_routine_detail_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_91_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_procedure_surgery pk_column_name procedure_surgery_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,343,85,SQL Server,EMR,EMR_GENERAL,dbo,TR_procedure_surgery,procedure_surgery_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_92_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_readback pk_column_name readback_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,316,79,SQL Server,EMR,EMR_GENERAL,dbo,TR_readback,readback_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_93_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_site_marking_detail pk_column_name site_marking_detail_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,338,84,SQL Server,EMR,EMR_GENERAL,dbo,TR_site_marking_detail,site_marking_detail_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_94_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_supporting_examination pk_column_name supporting_examination_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,344,86,SQL Server,EMR,EMR_GENERAL,dbo,TR_supporting_examination,supporting_examination_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_95_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_surgery_item_return pk_column_name surgery_item_return_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,347,86,SQL Server,EMR,EMR_GENERAL,dbo,TR_surgery_item_return,surgery_item_return_id,uniqueidentifier,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_96_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_surgery_plan pk_column_name surgery_plan_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,324,81,SQL Server,EMR,EMR_GENERAL,dbo,TR_surgery_plan,surgery_plan_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_97_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_general schema_name dbo source_table tr_surgery_plan_detail pk_column_name surgery_plan_detail_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,338,84,SQL Server,EMR,EMR_GENERAL,dbo,TR_surgery_plan_detail,surgery_plan_detail_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
